"","Update","Unique.Phenotypes.Task","Shannon.Diversity","Unique.Phenotype.Count","Average.Phenotype.Diversity","Average.Task.Diversity","NA","Fitness","Generation","Pop.Size","Unique.Genotypes","Condition","Killed","Patches","Ecology","Initial.Pop","Seed"
"695",1e+05,75,4.15605,137,2.47959,6.00985,NA,370.02,2943.14,0,0,"100_patches_3_cells_400_killed-pop10_9799",400,100,"N","pop10",9799
"696",7000,42,2.43252,80,2.4956,6.16699,NA,106.067,213.992,0,0,"100_patches_3_cells_400_killed-pop10_9799_bak",400,100,"N","pop10",NA
"697",1e+05,23,1.81306,56,1.32714,3.06966,NA,2.41593e+28,1087.49,0,0,"100_patches_3_cells_400_killed-pop1_9610",400,100,"N","pop1",9610
"698",1e+05,29,2.18125,78,1.38432,3.54011,NA,8.03227e+31,1070.94,0,0,"100_patches_3_cells_400_killed-pop1_9611",400,100,"N","pop1",9611
"699",1e+05,18,1.75805,74,1.62224,3.75253,NA,4.31394e+28,873.652,0,0,"100_patches_3_cells_400_killed-pop1_9612",400,100,"N","pop1",9612
"700",1e+05,38,2.97171,162,1.4364,3.53034,NA,2.27361e+32,1119.6,0,0,"100_patches_3_cells_400_killed-pop1_9613",400,100,"N","pop1",9613
"701",1e+05,23,1.84486,94,1.88738,4.3722,NA,5.35766e+29,1413.7,0,0,"100_patches_3_cells_400_killed-pop1_9614",400,100,"N","pop1",9614
"702",1e+05,23,1.99373,86,1.16492,2.71742,NA,2.59613e+28,1127.13,0,0,"100_patches_3_cells_400_killed-pop1_9615",400,100,"N","pop1",9615
"703",1e+05,35,2.90073,116,1.70252,4.24018,NA,7.54655e+35,1186.36,0,0,"100_patches_3_cells_400_killed-pop1_9616",400,100,"N","pop1",9616
"704",1e+05,32,2.57145,120,1.51322,3.69409,NA,6.77342e+35,1734.31,0,0,"100_patches_3_cells_400_killed-pop1_9617",400,100,"N","pop1",9617
"705",1e+05,20,1.67683,69,1.10537,2.55518,NA,1.14973e+40,593.111,0,0,"100_patches_3_cells_400_killed-pop1_9618",400,100,"N","pop1",9618
"706",1e+05,28,2.32065,86,1.31019,3.04638,NA,2.44463e+30,946.103,0,0,"100_patches_3_cells_400_killed-pop1_9619",400,100,"N","pop1",9619
"707",1e+05,46,2.85353,192,1.56464,3.92513,NA,30637000,1536.71,0,0,"100_patches_3_cells_400_killed-pop2_9630",400,100,"N","pop2",9630
"708",1e+05,45,3.35768,192,1.96775,5.02536,NA,5.50859e+13,2169.03,0,0,"100_patches_3_cells_400_killed-pop2_9631",400,100,"N","pop2",9631
"709",1e+05,44,2.51586,163,2.09818,5.75536,NA,9.79373e+41,1993.11,0,0,"100_patches_3_cells_400_killed-pop2_9632",400,100,"N","pop2",9632
"710",1e+05,47,3.12666,245,1.75112,4.43595,NA,30198400,1811.24,0,0,"100_patches_3_cells_400_killed-pop2_9633",400,100,"N","pop2",9633
"711",1e+05,45,3.05008,210,1.57831,3.94771,NA,60965900,1724.84,0,0,"100_patches_3_cells_400_killed-pop2_9634",400,100,"N","pop2",9634
"712",1e+05,37,2.88272,212,1.54485,3.91965,NA,24282100,1517.32,0,0,"100_patches_3_cells_400_killed-pop2_9635",400,100,"N","pop2",9635
"713",1e+05,45,3.06977,232,1.74786,4.5533,NA,43893500,1960.55,0,0,"100_patches_3_cells_400_killed-pop2_9636",400,100,"N","pop2",9636
"714",1e+05,48,3.05813,199,1.51834,3.86364,NA,220057000,1500.79,0,0,"100_patches_3_cells_400_killed-pop2_9637",400,100,"N","pop2",9637
"715",1e+05,45,2.77198,206,1.88696,4.70551,NA,91115400,1979.17,0,0,"100_patches_3_cells_400_killed-pop2_9638",400,100,"N","pop2",9638
"716",1e+05,44,3.19776,215,1.69482,4.48876,NA,9.94664e+15,1929.58,0,0,"100_patches_3_cells_400_killed-pop2_9639",400,100,"N","pop2",9639
"717",1e+05,31,2.03105,145,1.33411,3.52268,NA,2366200000,914.522,0,0,"100_patches_3_cells_400_killed-pop3_9650",400,100,"N","pop3",9650
"718",1e+05,28,2.23009,92,1.45794,3.57872,NA,4103120000,974.11,0,0,"100_patches_3_cells_400_killed-pop3_9651",400,100,"N","pop3",9651
"719",1e+05,28,1.95537,125,1.25332,3.16951,NA,4411120000,808.651,0,0,"100_patches_3_cells_400_killed-pop3_9652",400,100,"N","pop3",9652
"720",1e+05,16,1.42214,129,1.01423,2.86776,NA,8.49891e+17,1536.35,0,0,"100_patches_3_cells_400_killed-pop3_9653",400,100,"N","pop3",9653
"721",1e+05,33,2.07702,183,1.4973,3.8573,NA,3029540000,1001.25,0,0,"100_patches_3_cells_400_killed-pop3_9654",400,100,"N","pop3",9654
"722",1e+05,36,2.40746,132,1.52995,3.81838,NA,2997450000,960.773,0,0,"100_patches_3_cells_400_killed-pop3_9655",400,100,"N","pop3",9655
"723",1e+05,29,2.06136,172,1.38171,3.63737,NA,2.80284e+46,895.184,0,0,"100_patches_3_cells_400_killed-pop3_9656",400,100,"N","pop3",9656
"724",1e+05,20,1.85397,87,1.05612,2.7159,NA,3.45023e+35,884.255,0,0,"100_patches_3_cells_400_killed-pop3_9657",400,100,"N","pop3",9657
"725",1e+05,24,2.19977,122,1.53003,3.87069,NA,1180830000,852.432,0,0,"100_patches_3_cells_400_killed-pop3_9658",400,100,"N","pop3",9658
"726",1e+05,34,2.31729,196,1.62796,4.14103,NA,1226500000,1031.21,0,0,"100_patches_3_cells_400_killed-pop3_9659",400,100,"N","pop3",9659
"727",1e+05,90,5.08673,183,2.29567,5.32267,NA,63.6836,3069.81,0,0,"100_patches_3_cells_400_killed-pop4_9670",400,100,"N","pop4",9670
"728",1e+05,80,4.62132,151,2.36241,5.56355,NA,52.5019,3124.04,0,0,"100_patches_3_cells_400_killed-pop4_9671",400,100,"N","pop4",9671
"729",1e+05,80,4.8095,163,2.34599,5.51455,NA,59.0274,3067.37,0,0,"100_patches_3_cells_400_killed-pop4_9672",400,100,"N","pop4",9672
"730",1e+05,81,4.59513,153,2.36619,5.55169,NA,78.2889,3113.47,0,0,"100_patches_3_cells_400_killed-pop4_9673",400,100,"N","pop4",9673
"731",1e+05,80,4.90324,161,2.32933,5.48286,NA,64.5564,3248.18,0,0,"100_patches_3_cells_400_killed-pop4_9674",400,100,"N","pop4",9674
"732",1e+05,83,4.63942,183,2.35852,5.5581,NA,49.4043,3129.14,0,0,"100_patches_3_cells_400_killed-pop4_9675",400,100,"N","pop4",9675
"733",1e+05,86,4.86785,167,2.34337,5.5069,NA,56.8994,2996.6,0,0,"100_patches_3_cells_400_killed-pop4_9676",400,100,"N","pop4",9676
"734",1e+05,67,4.45853,147,2.37452,5.60874,NA,71.0654,3102.79,0,0,"100_patches_3_cells_400_killed-pop4_9677",400,100,"N","pop4",9677
"735",1e+05,85,4.89617,170,2.32223,5.45412,NA,59.7565,3004.92,0,0,"100_patches_3_cells_400_killed-pop4_9678",400,100,"N","pop4",9678
"736",1e+05,94,4.96579,180,2.33644,5.48109,NA,56.7308,3028.86,0,0,"100_patches_3_cells_400_killed-pop4_9679",400,100,"N","pop4",9679
"737",1e+05,73,3.7508,230,2.38592,5.78107,NA,2894.09,1673.79,0,0,"100_patches_3_cells_400_killed-pop5_9690",400,100,"N","pop5",9690
"738",1e+05,72,3.70245,208,2.38354,5.79074,NA,4164.25,1640.76,0,0,"100_patches_3_cells_400_killed-pop5_9691",400,100,"N","pop5",9691
"739",1e+05,65,3.58711,208,2.41045,5.85613,NA,3533.27,1724.98,0,0,"100_patches_3_cells_400_killed-pop5_9692",400,100,"N","pop5",9692
"740",1e+05,63,3.71206,218,2.40709,5.82544,NA,3265.99,1810.46,0,0,"100_patches_3_cells_400_killed-pop5_9693",400,100,"N","pop5",9693
"741",1e+05,73,3.97279,172,2.50204,6.32418,NA,5.25077e+20,2339.4,0,0,"100_patches_3_cells_400_killed-pop5_9694",400,100,"N","pop5",9694
"742",1e+05,71,3.8164,220,2.35286,5.65615,NA,3571.61,1579.41,0,0,"100_patches_3_cells_400_killed-pop5_9695",400,100,"N","pop5",9695
"743",1e+05,68,3.60659,226,2.40029,5.82196,NA,3082.99,1597.24,0,0,"100_patches_3_cells_400_killed-pop5_9696",400,100,"N","pop5",9696
"744",1e+05,67,3.65748,214,2.39873,5.82477,NA,3491.05,1651.73,0,0,"100_patches_3_cells_400_killed-pop5_9697",400,100,"N","pop5",9697
"745",1e+05,67,3.66056,251,2.36218,5.74498,NA,2267.03,1895.77,0,0,"100_patches_3_cells_400_killed-pop5_9698",400,100,"N","pop5",9698
"746",1e+05,71,3.61778,222,2.42012,5.87223,NA,5109.38,1656.01,0,0,"100_patches_3_cells_400_killed-pop5_9699",400,100,"N","pop5",9699
"747",1e+05,60,3.86346,133,2.07798,4.86503,NA,11401.6,1394.19,0,0,"100_patches_3_cells_400_killed-pop6_9710",400,100,"N","pop6",9710
"748",1e+05,54,4.03625,143,2.01709,4.70937,NA,10633.5,1452.32,0,0,"100_patches_3_cells_400_killed-pop6_9711",400,100,"N","pop6",9711
"749",1e+05,59,4.0171,150,2.02447,4.77198,NA,12525.2,1425.5,0,0,"100_patches_3_cells_400_killed-pop6_9712",400,100,"N","pop6",9712
"750",1e+05,55,3.75107,134,2.07181,4.8621,NA,10561,1414.94,0,0,"100_patches_3_cells_400_killed-pop6_9713",400,100,"N","pop6",9713
"751",1e+05,54,3.97732,145,2.04706,4.81458,NA,12533.2,1378.49,0,0,"100_patches_3_cells_400_killed-pop6_9714",400,100,"N","pop6",9714
"752",1e+05,50,3.80718,147,2.0838,4.91931,NA,11744.6,1403.21,0,0,"100_patches_3_cells_400_killed-pop6_9715",400,100,"N","pop6",9715
"753",1e+05,59,3.94443,146,2.13984,5.17629,NA,12986.9,1596.72,0,0,"100_patches_3_cells_400_killed-pop6_9716",400,100,"N","pop6",9716
"754",1e+05,61,4.04759,144,2.06375,4.78593,NA,10553.4,1466.91,0,0,"100_patches_3_cells_400_killed-pop6_9717",400,100,"N","pop6",9717
"755",1e+05,53,3.58456,134,2.08262,4.86373,NA,10791.1,1433.07,0,0,"100_patches_3_cells_400_killed-pop6_9718",400,100,"N","pop6",9718
"756",1e+05,60,4.00456,153,2.04544,4.72915,NA,11029.1,1433.69,0,0,"100_patches_3_cells_400_killed-pop6_9719",400,100,"N","pop6",9719
"757",1e+05,27,1.99932,127,1.0539,2.88502,NA,900836,1783.31,0,0,"100_patches_3_cells_400_killed-pop7_9730",400,100,"N","pop7",9730
"758",1e+05,29,1.93285,104,1.03446,2.85714,NA,3013560,1723.31,0,0,"100_patches_3_cells_400_killed-pop7_9731",400,100,"N","pop7",9731
"759",1e+05,34,2.41702,151,1.18439,3.34074,NA,407644,1807.11,0,0,"100_patches_3_cells_400_killed-pop7_9732",400,100,"N","pop7",9732
"760",1e+05,26,1.94853,106,0.950055,2.63866,NA,1032100,1836.05,0,0,"100_patches_3_cells_400_killed-pop7_9733",400,100,"N","pop7",9733
"761",1e+05,26,2.12804,116,1.02022,2.77277,NA,579950,1544.24,0,0,"100_patches_3_cells_400_killed-pop7_9734",400,100,"N","pop7",9734
"762",1e+05,30,2.24436,139,1.20685,3.37293,NA,273561,1901.14,0,0,"100_patches_3_cells_400_killed-pop7_9735",400,100,"N","pop7",9735
"763",1e+05,25,2.033,135,1.13324,3.12866,NA,704647,1992.58,0,0,"100_patches_3_cells_400_killed-pop7_9736",400,100,"N","pop7",9736
"764",1e+05,27,2.00473,142,1.05025,2.92925,NA,631945,1747,0,0,"100_patches_3_cells_400_killed-pop7_9737",400,100,"N","pop7",9737
"765",1e+05,37,2.49447,148,1.18799,3.32211,NA,293895,1849.32,0,0,"100_patches_3_cells_400_killed-pop7_9738",400,100,"N","pop7",9738
"766",1e+05,29,2.11891,120,1.16672,3.23859,NA,309416,1828.06,0,0,"100_patches_3_cells_400_killed-pop7_9739",400,100,"N","pop7",9739
"767",1e+05,122,5.61229,361,2.30467,5.67563,NA,5.74861,6183.67,0,0,"100_patches_3_cells_400_killed-pop8_9750",400,100,"N","pop8",9750
"768",1e+05,91,5.10064,370,2.21942,5.23339,NA,12.7104,5283.95,0,0,"100_patches_3_cells_400_killed-pop8_9751",400,100,"N","pop8",9751
"769",1e+05,89,4.90005,309,2.41594,5.92559,NA,10781.1,4094.42,0,0,"100_patches_3_cells_400_killed-pop8_9752",400,100,"N","pop8",9752
"770",1e+05,91,5.53951,343,2.20406,5.20841,NA,7.04056,5450.23,0,0,"100_patches_3_cells_400_killed-pop8_9753",400,100,"N","pop8",9753
"771",1e+05,94,5.27025,335,2.22409,5.23745,NA,44.7686,5168.11,0,0,"100_patches_3_cells_400_killed-pop8_9754",400,100,"N","pop8",9754
"772",1e+05,102,5.41993,349,2.3727,6.06572,NA,6.00395,7204.9,0,0,"100_patches_3_cells_400_killed-pop8_9755",400,100,"N","pop8",9755
"773",1e+05,92,5.3437,313,2.1234,4.90781,NA,5.82828,6034.37,0,0,"100_patches_3_cells_400_killed-pop8_9756",400,100,"N","pop8",9756
"774",1e+05,75,4.65874,337,2.23186,5.27933,NA,5.90053,6159.03,0,0,"100_patches_3_cells_400_killed-pop8_9757",400,100,"N","pop8",9757
"775",1e+05,94,5.34698,352,2.17467,5.14105,NA,6.05619,5813.55,0,0,"100_patches_3_cells_400_killed-pop8_9758",400,100,"N","pop8",9758
"776",1e+05,100,5.55585,364,2.1243,5.00879,NA,6.00703,5968.09,0,0,"100_patches_3_cells_400_killed-pop8_9759",400,100,"N","pop8",9759
"777",1e+05,24,1.94972,112,1.52983,4.21342,NA,4.66139e+14,948.437,0,0,"100_patches_3_cells_400_killed-pop9_9770",400,100,"N","pop9",9770
"778",1e+05,26,1.39422,46,0.932637,2.48575,NA,1.74677e+45,628.431,0,0,"100_patches_3_cells_400_killed-pop9_9771",400,100,"N","pop9",9771
"779",1e+05,29,1.80878,117,1.58436,4.44457,NA,3.30023e+26,1292.97,0,0,"100_patches_3_cells_400_killed-pop9_9772",400,100,"N","pop9",9772
"780",1e+05,38,2.18321,115,1.3202,3.76037,NA,6.42763e+21,1761.87,0,0,"100_patches_3_cells_400_killed-pop9_9773",400,100,"N","pop9",9773
"781",1e+05,36,2.51574,65,1.85663,5.06908,NA,1.57102e+78,1296.62,0,0,"100_patches_3_cells_400_killed-pop9_9774",400,100,"N","pop9",9774
"782",1e+05,22,1.50637,192,1.70979,4.84989,NA,3.07254e+41,3207.64,0,0,"100_patches_3_cells_400_killed-pop9_9775",400,100,"N","pop9",9775
"783",1e+05,13,1.45453,33,0.744616,2.04049,NA,5.23649e+53,437.445,0,0,"100_patches_3_cells_400_killed-pop9_9776",400,100,"N","pop9",9776
"784",1e+05,15,1.16237,36,0.744267,1.98875,NA,7.50159e+38,634.818,0,0,"100_patches_3_cells_400_killed-pop9_9777",400,100,"N","pop9",9777
"785",1e+05,15,1.17532,30,1.01003,2.68958,NA,1.57606e+45,442.464,0,0,"100_patches_3_cells_400_killed-pop9_9778",400,100,"N","pop9",9778
"786",1e+05,21,1.89716,70,1.20671,3.29162,NA,3.48264e+74,706.242,0,0,"100_patches_3_cells_400_killed-pop9_9779",400,100,"N","pop9",9779
"894",1e+05,55,3.80547,116,2.39604,5.74898,NA,186.538,2999.58,0,0,"100_patches_3_cells_500_killed-pop10_9990",500,100,"N","pop10",9990
"895",1e+05,72,4.0779,138,2.36086,5.65449,NA,201.518,3045.13,0,0,"100_patches_3_cells_500_killed-pop10_9991",500,100,"N","pop10",9991
"896",1e+05,67,4.11909,139,2.38484,5.67119,NA,148.513,3118.56,0,0,"100_patches_3_cells_500_killed-pop10_9992",500,100,"N","pop10",9992
"897",80000,57,3.69025,118,2.38871,5.78593,NA,204.126,2532.33,0,0,"100_patches_3_cells_500_killed-pop10_9993",500,100,"N","pop10",9993
"898",1e+05,68,4.00079,143,2.44179,5.9053,NA,521.38,3023.93,0,0,"100_patches_3_cells_500_killed-pop10_9994",500,100,"N","pop10",9994
"899",1e+05,66,3.88835,136,2.36769,5.67739,NA,177.498,2982.86,0,0,"100_patches_3_cells_500_killed-pop10_9995",500,100,"N","pop10",9995
"900",1e+05,64,3.81551,157,2.37552,5.67896,NA,219.573,2977.71,0,0,"100_patches_3_cells_500_killed-pop10_9996",500,100,"N","pop10",9996
"901",1e+05,60,3.8822,122,2.36862,5.66196,NA,199.783,3051.68,0,0,"100_patches_3_cells_500_killed-pop10_9997",500,100,"N","pop10",9997
"902",1e+05,67,3.94973,140,2.35517,5.61355,NA,161.013,3054.42,0,0,"100_patches_3_cells_500_killed-pop10_9998",500,100,"N","pop10",9998
"903",1e+05,62,3.95722,124,2.36625,5.60796,NA,175.868,3035.2,0,0,"100_patches_3_cells_500_killed-pop10_9999",500,100,"N","pop10",9999
"904",1e+05,20,1.74821,83,1.52567,3.53579,NA,4.36427e+31,2116.28,0,0,"100_patches_3_cells_500_killed-pop1_9810",500,100,"N","pop1",9810
"905",1e+05,17,1.6691,59,1.37921,3.19348,NA,2.83392e+28,659.697,0,0,"100_patches_3_cells_500_killed-pop1_9811",500,100,"N","pop1",9811
"906",1e+05,19,1.68874,64,1.33421,3.08257,NA,1.26054e+30,1027.44,0,0,"100_patches_3_cells_500_killed-pop1_9812",500,100,"N","pop1",9812
"907",1e+05,25,1.89605,69,1.11823,2.5778,NA,3.6594e+27,896.241,0,0,"100_patches_3_cells_500_killed-pop1_9813",500,100,"N","pop1",9813
"908",1e+05,18,1.75792,76,1.05941,2.45853,NA,1.0076e+29,665.123,0,0,"100_patches_3_cells_500_killed-pop1_9814",500,100,"N","pop1",9814
"909",1e+05,23,2.01567,65,1.11253,2.59127,NA,1.51359e+30,1253.06,0,0,"100_patches_3_cells_500_killed-pop1_9815",500,100,"N","pop1",9815
"910",1e+05,17,1.59787,45,1.42939,3.31573,NA,1.65934e+31,1135.1,0,0,"100_patches_3_cells_500_killed-pop1_9816",500,100,"N","pop1",9816
"911",1e+05,19,1.71999,50,1.08606,2.51114,NA,7.08818e+26,801.452,0,0,"100_patches_3_cells_500_killed-pop1_9817",500,100,"N","pop1",9817
"912",1e+05,24,2.24565,130,1.28341,2.99772,NA,1.26118e+23,1164.32,0,0,"100_patches_3_cells_500_killed-pop1_9818",500,100,"N","pop1",9818
"913",1e+05,27,2.08088,80,1.24302,2.94218,NA,1.53155e+31,1238.31,0,0,"100_patches_3_cells_500_killed-pop1_9819",500,100,"N","pop1",9819
"914",1e+05,46,2.90209,205,1.43464,3.59808,NA,8335790,1852.28,0,0,"100_patches_3_cells_500_killed-pop2_9830",500,100,"N","pop2",9830
"915",1e+05,47,3.16642,263,1.89737,4.8337,NA,1023560000,1542.39,0,0,"100_patches_3_cells_500_killed-pop2_9831",500,100,"N","pop2",9831
"916",1e+05,46,3.2303,259,2.03298,5.41704,NA,1.47046e+19,2137.29,0,0,"100_patches_3_cells_500_killed-pop2_9832",500,100,"N","pop2",9832
"917",1e+05,48,2.895,198,1.34391,3.39002,NA,6.23631e+17,1628.62,0,0,"100_patches_3_cells_500_killed-pop2_9833",500,100,"N","pop2",9833
"918",1e+05,40,2.90115,217,1.41577,3.71552,NA,4695900,1948.54,0,0,"100_patches_3_cells_500_killed-pop2_9834",500,100,"N","pop2",9834
"919",1e+05,45,2.77567,203,1.40379,3.63462,NA,16041100,1900.38,0,0,"100_patches_3_cells_500_killed-pop2_9835",500,100,"N","pop2",9835
"920",1e+05,46,2.8794,207,1.55384,4.13626,NA,688897000,2004.78,0,0,"100_patches_3_cells_500_killed-pop2_9836",500,100,"N","pop2",9836
"921",1e+05,55,2.9925,240,1.54322,4.05169,NA,1.25744e+19,1696.13,0,0,"100_patches_3_cells_500_killed-pop2_9837",500,100,"N","pop2",9837
"922",1e+05,40,2.60026,181,1.51116,3.83676,NA,13985700,1686.62,0,0,"100_patches_3_cells_500_killed-pop2_9838",500,100,"N","pop2",9838
"923",1e+05,37,2.60604,174,1.37093,3.41522,NA,32131500,1720.97,0,0,"100_patches_3_cells_500_killed-pop2_9839",500,100,"N","pop2",9839
"924",1e+05,16,1.16391,48,0.826403,2.08568,NA,1.03982e+36,619.222,0,0,"100_patches_3_cells_500_killed-pop3_9850",500,100,"N","pop3",9850
"925",1e+05,14,1.0878,50,0.769555,1.93289,NA,1.02252e+34,833.569,0,0,"100_patches_3_cells_500_killed-pop3_9851",500,100,"N","pop3",9851
"926",1e+05,15,1.14889,54,0.835329,2.09674,NA,8.04142e+49,352.917,0,0,"100_patches_3_cells_500_killed-pop3_9852",500,100,"N","pop3",9852
"927",1e+05,18,1.38182,59,1.08235,2.70542,NA,1.49785e+33,757.552,0,0,"100_patches_3_cells_500_killed-pop3_9853",500,100,"N","pop3",9853
"928",1e+05,19,1.31835,55,0.926944,2.30533,NA,5.57098e+52,580.795,0,0,"100_patches_3_cells_500_killed-pop3_9854",500,100,"N","pop3",9854
"929",1e+05,23,1.75295,103,1.08147,2.76138,NA,9.36107e+39,574.07,0,0,"100_patches_3_cells_500_killed-pop3_9855",500,100,"N","pop3",9855
"930",1e+05,24,1.44159,90,0.774797,2.00224,NA,1.77585e+36,486.428,0,0,"100_patches_3_cells_500_killed-pop3_9856",500,100,"N","pop3",9856
"931",1e+05,26,2.02015,101,1.54394,3.82647,NA,4.11085e+34,791.422,0,0,"100_patches_3_cells_500_killed-pop3_9857",500,100,"N","pop3",9857
"932",1e+05,20,1.57068,73,1.47103,3.64712,NA,8.81498e+29,544.725,0,0,"100_patches_3_cells_500_killed-pop3_9858",500,100,"N","pop3",9858
"933",1e+05,19,1.37968,88,0.729407,1.78076,NA,7.15688e+26,995.371,0,0,"100_patches_3_cells_500_killed-pop3_9859",500,100,"N","pop3",9859
"934",1e+05,77,4.57752,146,2.34093,5.55796,NA,65.0344,2944.47,0,0,"100_patches_3_cells_500_killed-pop4_9870",500,100,"N","pop4",9870
"935",1e+05,81,4.48243,170,2.33817,5.52178,NA,77.5465,2954.44,0,0,"100_patches_3_cells_500_killed-pop4_9871",500,100,"N","pop4",9871
"936",1e+05,84,4.55948,161,2.33056,5.45507,NA,68.9191,3082.26,0,0,"100_patches_3_cells_500_killed-pop4_9872",500,100,"N","pop4",9872
"937",1e+05,84,4.85102,167,2.31359,5.39161,NA,66.7998,2992.7,0,0,"100_patches_3_cells_500_killed-pop4_9873",500,100,"N","pop4",9873
"938",1e+05,82,4.78779,152,2.30762,5.38948,NA,65.2557,3072.19,0,0,"100_patches_3_cells_500_killed-pop4_9874",500,100,"N","pop4",9874
"939",1e+05,65,4.348,153,2.34753,5.59722,NA,67.1173,3022.76,0,0,"100_patches_3_cells_500_killed-pop4_9875",500,100,"N","pop4",9875
"940",1e+05,71,4.60662,158,2.28907,5.37538,NA,70.9687,3015.65,0,0,"100_patches_3_cells_500_killed-pop4_9876",500,100,"N","pop4",9876
"941",1e+05,79,4.74026,149,2.30309,5.42334,NA,74.1658,2997.57,0,0,"100_patches_3_cells_500_killed-pop4_9877",500,100,"N","pop4",9877
"942",1e+05,82,4.7601,170,2.31131,5.4184,NA,83.0905,2982.69,0,0,"100_patches_3_cells_500_killed-pop4_9878",500,100,"N","pop4",9878
"943",1e+05,80,4.78749,155,2.30416,5.4012,NA,79.9342,2973.58,0,0,"100_patches_3_cells_500_killed-pop4_9879",500,100,"N","pop4",9879
"944",1e+05,60,3.38306,202,2.37619,5.79442,NA,3601.51,1643.62,0,0,"100_patches_3_cells_500_killed-pop5_9890",500,100,"N","pop5",9890
"945",1e+05,70,3.64197,223,2.40965,5.90683,NA,2900.73,1715.29,0,0,"100_patches_3_cells_500_killed-pop5_9891",500,100,"N","pop5",9891
"946",1e+05,69,3.56032,215,2.42587,5.89436,NA,2188.94,1639.08,0,0,"100_patches_3_cells_500_killed-pop5_9892",500,100,"N","pop5",9892
"947",1e+05,74,3.99387,219,2.35437,5.69856,NA,14983.8,1730.57,0,0,"100_patches_3_cells_500_killed-pop5_9893",500,100,"N","pop5",9893
"948",1e+05,71,3.78089,222,2.39806,5.80843,NA,3648.09,1715.37,0,0,"100_patches_3_cells_500_killed-pop5_9894",500,100,"N","pop5",9894
"949",1e+05,68,3.4752,200,2.42548,5.92931,NA,4101.44,1711.11,0,0,"100_patches_3_cells_500_killed-pop5_9895",500,100,"N","pop5",9895
"950",1e+05,69,3.64161,202,2.40953,5.83943,NA,5799.4,1660.5,0,0,"100_patches_3_cells_500_killed-pop5_9896",500,100,"N","pop5",9896
"951",1e+05,70,3.67033,237,2.45103,6,NA,4901.87,1784.36,0,0,"100_patches_3_cells_500_killed-pop5_9897",500,100,"N","pop5",9897
"952",1e+05,71,3.52626,228,2.38643,5.80658,NA,3559.17,1608.97,0,0,"100_patches_3_cells_500_killed-pop5_9898",500,100,"N","pop5",9898
"953",1e+05,78,3.75666,214,2.38814,5.81524,NA,3555.46,1570.31,0,0,"100_patches_3_cells_500_killed-pop5_9899",500,100,"N","pop5",9899
"954",1e+05,55,3.69506,124,1.95563,4.53967,NA,12934.1,1442.76,0,0,"100_patches_3_cells_500_killed-pop6_9910",500,100,"N","pop6",9910
"955",1e+05,54,3.78428,131,1.98875,4.64503,NA,12104.1,1440.48,0,0,"100_patches_3_cells_500_killed-pop6_9911",500,100,"N","pop6",9911
"956",1e+05,58,3.77509,134,2.01924,4.68592,NA,15242,1468.79,0,0,"100_patches_3_cells_500_killed-pop6_9912",500,100,"N","pop6",9912
"957",1e+05,60,3.76483,148,2.03843,4.76883,NA,12720.5,1516.05,0,0,"100_patches_3_cells_500_killed-pop6_9913",500,100,"N","pop6",9913
"958",1e+05,65,4.0911,142,2.00014,4.64499,NA,12058.3,1412.69,0,0,"100_patches_3_cells_500_killed-pop6_9914",500,100,"N","pop6",9914
"959",1e+05,58,3.85841,127,1.99011,4.6145,NA,17779.2,1494.44,0,0,"100_patches_3_cells_500_killed-pop6_9915",500,100,"N","pop6",9915
"960",1e+05,56,3.84213,136,2.01961,4.7037,NA,11464.2,1433.46,0,0,"100_patches_3_cells_500_killed-pop6_9916",500,100,"N","pop6",9916
"961",1e+05,56,3.8238,148,2.01239,4.68548,NA,14641.3,1499.65,0,0,"100_patches_3_cells_500_killed-pop6_9917",500,100,"N","pop6",9917
"962",1e+05,56,3.73103,129,1.94854,4.45426,NA,15121.8,1448.23,0,0,"100_patches_3_cells_500_killed-pop6_9918",500,100,"N","pop6",9918
"963",1e+05,58,3.75737,135,2.02603,4.706,NA,12156.1,1422.68,0,0,"100_patches_3_cells_500_killed-pop6_9919",500,100,"N","pop6",9919
"964",1e+05,36,2.58362,146,1.23961,3.44549,NA,218123,1735.59,0,0,"100_patches_3_cells_500_killed-pop7_9930",500,100,"N","pop7",9930
"965",1e+05,32,2.31188,145,1.0941,3.08253,NA,451383,1889.3,0,0,"100_patches_3_cells_500_killed-pop7_9931",500,100,"N","pop7",9931
"966",1e+05,22,1.8294,94,0.947155,2.6582,NA,1655160,1913.48,0,0,"100_patches_3_cells_500_killed-pop7_9932",500,100,"N","pop7",9932
"967",1e+05,36,2.38999,142,1.14766,3.20715,NA,336815,1875.46,0,0,"100_patches_3_cells_500_killed-pop7_9933",500,100,"N","pop7",9933
"968",1e+05,30,2.22461,149,1.19195,3.30467,NA,2027930,2075.91,0,0,"100_patches_3_cells_500_killed-pop7_9934",500,100,"N","pop7",9934
"969",1e+05,36,2.05748,131,0.954199,2.63987,NA,513328,1852.69,0,0,"100_patches_3_cells_500_killed-pop7_9935",500,100,"N","pop7",9935
"970",1e+05,37,2.49066,147,1.21865,3.39226,NA,495047,1893.76,0,0,"100_patches_3_cells_500_killed-pop7_9936",500,100,"N","pop7",9936
"971",1e+05,26,1.97997,111,0.965936,2.63948,NA,3185890,1914.26,0,0,"100_patches_3_cells_500_killed-pop7_9937",500,100,"N","pop7",9937
