"","Update","Unique.Phenotypes.Task","Shannon.Diversity","Unique.Phenotype.Count","Average.Phenotype.Diversity","Average.Task.Diversity","NA","Fitness","Generation","Pop.Size","Unique.Genotypes","Condition","Killed","Patches","Ecology","Initial.Pop","Seed"
"870",1e+05,7,2.03567,18,1.7266,4.86297,NA,112473,1244.07,0,0,"100_patches_3_cells_500_killed_ecology-pop7_9929",500,100,"Y","pop7",9929
"871",1e+05,15,2.44996,50,2.6152,6.44671,NA,8.41589,3695.61,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9940",500,100,"Y","pop8",9940
"872",1e+05,15,2.62903,51,2.609,6.42166,NA,8.07033,3656.68,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9941",500,100,"Y","pop8",9941
"874",1e+05,15,2.42147,48,2.62089,6.46912,NA,9.2146,3687.06,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9942",500,100,"Y","pop8",9942
"876",1e+05,15,2.46989,50,2.63011,6.52785,NA,7.20848,3705.63,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9943",500,100,"Y","pop8",9943
"878",1e+05,13,2.4547,50,2.61994,6.47145,NA,7.37936,3686.71,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9944",500,100,"Y","pop8",9944
"879",1e+05,14,2.39466,52,2.61819,6.45914,NA,9.11788,3676.36,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9945",500,100,"Y","pop8",9945
"880",1e+05,13,2.47434,46,2.61391,6.43928,NA,7.37768,3635.65,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9946",500,100,"Y","pop8",9946
"881",1e+05,18,2.39939,53,2.6178,6.4678,NA,8.81416,3703.33,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9947",500,100,"Y","pop8",9947
"882",1e+05,11,2.27708,45,2.62675,6.50334,NA,7.34087,3683.95,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9948",500,100,"Y","pop8",9948
"883",1e+05,13,2.3576,49,2.61588,6.44957,NA,9.12924,3648.37,0,0,"100_patches_3_cells_500_killed_ecology-pop8_9949",500,100,"Y","pop8",9949
"884",1e+05,5,0.491687,14,0.245314,0.652322,NA,1.29783e+29,309.095,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9960",500,100,"Y","pop9",9960
"885",1e+05,5,0.728905,20,0.488095,1.30069,NA,3.69223e+30,258.263,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9961",500,100,"Y","pop9",9961
"886",1e+05,5,0.535189,12,0.296605,0.79096,NA,1.96381e+29,289.692,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9962",500,100,"Y","pop9",9962
"887",19000,6,0.599484,14,0.339411,0.904063,NA,7.73847e+29,62.6922,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9963",500,100,"Y","pop9",9963
"888",1e+05,5,0.5719,12,0.332131,0.885264,NA,2.44732e+29,206.114,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9964",500,100,"Y","pop9",9964
"889",1e+05,6,0.63539,14,0.384172,1.02486,NA,6.00653e+28,221.496,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9965",500,100,"Y","pop9",9965
"890",1e+05,6,0.581086,17,0.31386,0.835955,NA,9.87648e+29,230.737,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9966",500,100,"Y","pop9",9966
"891",1e+05,5,0.601291,15,0.344451,0.917234,NA,9.16092e+30,183.995,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9967",500,100,"Y","pop9",9967
"892",1e+05,5,0.59619,14,0.345201,0.91901,NA,1.75599e+29,245.217,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9968",500,100,"Y","pop9",9968
"893",1e+05,5,0.612901,15,0.35606,0.94814,NA,5.68714e+29,322.476,0,0,"100_patches_3_cells_500_killed_ecology-pop9_9969",500,100,"Y","pop9",9969
"994",1e+05,2,0.894498,2,2.68885,6.7554,NA,45.9276,3032.31,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10180",100,1,"Y","pop10",10180
"995",1e+05,2,0.871812,2,2.70759,6.83037,NA,64.7264,2939,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10181",100,1,"Y","pop10",10181
"996",1e+05,2,0.87029,2,2.70878,6.83513,NA,42.1015,3016.77,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10182",100,1,"Y","pop10",10182
"997",1e+05,2,0.89636,2,2.68722,6.74887,NA,50.4333,3033.21,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10183",100,1,"Y","pop10",10183
"998",1e+05,2,0.877403,2,2.70315,6.81261,NA,46.9166,3024.05,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10184",100,1,"Y","pop10",10184
"999",1e+05,2,0.884323,2,2.6975,6.79001,NA,50.9766,3027.68,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10185",100,1,"Y","pop10",10185
"1000",1e+05,2,0.896103,2,2.68744,6.74977,NA,48.5889,3028,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10186",100,1,"Y","pop10",10186
"1001",1e+05,2,0.839197,2,2.73157,6.9263,NA,41.9322,3024.04,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10187",100,1,"Y","pop10",10187
"1002",1e+05,2,0.879396,2,2.70154,6.80617,NA,38.6054,3021.44,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10188",100,1,"Y","pop10",10188
"1004",1e+05,2,0.876841,2,2.7036,6.81441,NA,48.5738,3035.86,0,0,"1_patches_30_cells_100_killed_ecology-pop10_10189_bak",100,1,"Y","pop10",NA
"1005",1e+05,2,0.994442,2,2.68132,6.45614,NA,223792,1530.93,0,0,"1_patches_30_cells_100_killed_ecology-pop1_10000",100,1,"Y","pop1",10000
"1010",1e+05,1,0,2,2.5847,6,NA,436046000,903.657,0,0,"1_patches_30_cells_100_killed_ecology-pop1_10003",100,1,"Y","pop1",10003
"1012",1e+05,1,0,1,2.58496,6,NA,86128.4,1146.7,0,0,"1_patches_30_cells_100_killed_ecology-pop1_10004",100,1,"Y","pop1",10004
"1014",1e+05,2,0.996082,2,2.68281,6.46317,NA,203349,1553.14,0,0,"1_patches_30_cells_100_killed_ecology-pop1_10005",100,1,"Y","pop1",10005
"1016",1e+05,2,0.997379,2,2.68422,6.46987,NA,147302,1492.57,0,0,"1_patches_30_cells_100_killed_ecology-pop1_10006",100,1,"Y","pop1",10006
"1018",1e+05,2,0.997678,2,2.6846,6.47164,NA,251009,1521.03,0,0,"1_patches_30_cells_100_killed_ecology-pop1_10007",100,1,"Y","pop1",10007
"1024",1e+05,3,1.45127,3,2.64331,6.41884,NA,99737.5,1736.73,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10020",100,1,"Y","pop2",10020
"1025",1e+05,3,1.13851,13,2.65716,6.49439,NA,40156,1867.77,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10021",100,1,"Y","pop2",10021
"1028",1e+05,3,1.45546,10,2.64637,6.41463,NA,68039.9,1787.13,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10023_bak",100,1,"Y","pop2",NA
"1029",1e+05,2,0.967141,2,2.77457,7,NA,76463.3,1475.43,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10024",100,1,"Y","pop2",10024
"1030",1e+05,3,1.3926,3,2.64732,6.42052,NA,52191.6,1753.76,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10025",100,1,"Y","pop2",10025
"1032",1e+05,3,1.41175,14,2.64288,6.4191,NA,37597.9,1745.62,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10026",100,1,"Y","pop2",10026
"1034",1e+05,2,0.993481,2,2.7788,7,NA,126163,1391.4,0,0,"1_patches_30_cells_100_killed_ecology-pop2_10027",100,1,"Y","pop2",10027
"1039",1e+05,3,0.115855,7,2.7698,6.90644,NA,1.00191e+35,417.102,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10040",100,1,"Y","pop3",10040
"1040",1e+05,2,0.971194,4,2.79869,7,NA,3891010,1351.37,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10041",100,1,"Y","pop3",10041
"1042",1e+05,3,0.516474,31,2.61757,6.5322,NA,2.53023e+35,510.772,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10042_bak",100,1,"Y","pop3",NA
"1043",1e+05,1,0,1,2.80735,7,NA,21905800,890.403,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10043",100,1,"Y","pop3",10043
"1045",1e+05,1,0,1,2.8052,7,NA,13546500,837.203,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10044_bak",100,1,"Y","pop3",NA
"1046",1e+05,1,0,1,2.80735,7,NA,2.51353e+34,1081.96,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10045",100,1,"Y","pop3",10045
"1047",1e+05,1,0,1,2.80735,7,NA,21702000,928.243,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10046",100,1,"Y","pop3",10046
"1048",1e+05,4,1.05659,47,2.31909,5.79494,NA,1.17483e+36,353.582,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10047",100,1,"Y","pop3",10047
"1049",1e+05,2,0.980289,4,2.7988,7,NA,7841960,1402.84,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10048",100,1,"Y","pop3",10048
"1050",1e+05,2,0.977038,2,2.80735,7,NA,32220400,1294.25,0,0,"1_patches_30_cells_100_killed_ecology-pop3_10049",100,1,"Y","pop3",10049
"1051",1e+05,3,1.58133,3,2.73985,6.69646,NA,25.4604,2875.63,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10060",100,1,"Y","pop4",10060
"1052",1e+05,3,1.57692,3,2.72892,6.64733,NA,24.4667,2885.43,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10061",100,1,"Y","pop4",10061
"1053",1e+05,3,1.56057,3,2.74762,6.73138,NA,27.6153,2886.28,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10062",100,1,"Y","pop4",10062
"1054",1e+05,3,1.57819,3,2.74041,6.69899,NA,24.4071,2867.5,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10063",100,1,"Y","pop4",10063
"1055",1e+05,3,1.57351,3,2.74172,6.70487,NA,23.1298,2944.22,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10064",100,1,"Y","pop4",10064
"1056",1e+05,3,1.58222,3,2.73273,6.66446,NA,24.4947,2903.87,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10065",100,1,"Y","pop4",10065
"1057",1e+05,3,1.55548,3,2.74532,6.72106,NA,18,2868.12,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10066",100,1,"Y","pop4",10066
"1059",1e+05,3,1.57381,3,2.74022,6.69813,NA,22.4226,2838.49,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10067",100,1,"Y","pop4",10067
"1061",1e+05,3,1.57013,3,2.7369,6.68321,NA,22.5344,2908.2,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10068",100,1,"Y","pop4",10068
"1062",1e+05,3,1.57298,3,2.7304,6.65395,NA,20.1746,2844.9,0,0,"1_patches_30_cells_100_killed_ecology-pop4_10069",100,1,"Y","pop4",10069
"1063",1e+05,4,1.76384,5,2.7298,6.6696,NA,506.617,2090.95,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10080",100,1,"Y","pop5",10080
"1065",1e+05,4,1.74852,4,2.73213,6.68093,NA,549.8,2071.62,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10081_bak",100,1,"Y","pop5",NA
"1066",1e+05,4,1.77777,4,2.72548,6.65302,NA,761.003,2026.32,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10082",100,1,"Y","pop5",10082
"1067",1e+05,1,0,1,2.80735,7,NA,1.13287e+30,1523.07,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10083",100,1,"Y","pop5",10083
"1068",1e+05,4,1.7219,5,2.73419,6.68992,NA,439.187,2069.18,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10084",100,1,"Y","pop5",10084
"1070",1e+05,4,1.71956,4,2.7339,6.68986,NA,585.928,2060.49,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10085_bak",100,1,"Y","pop5",NA
"1071",1e+05,4,1.63047,4,2.75316,6.7681,NA,635.152,2080.71,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10086",100,1,"Y","pop5",10086
"1072",1e+05,4,1.79021,4,2.72063,6.63287,NA,405.754,2047.58,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10087",100,1,"Y","pop5",10087
"1073",1e+05,1,0,1,2.80735,7,NA,2.58503e+30,1516.84,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10088",100,1,"Y","pop5",10088
"1074",1e+05,4,1.72298,4,2.73611,6.69697,NA,732.661,2095.6,0,0,"1_patches_30_cells_100_killed_ecology-pop5_10089",100,1,"Y","pop5",10089
"1075",1e+05,3,1.21175,3,2.37924,5.68669,NA,5266.39,1624.87,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10100",100,1,"Y","pop6",10100
"1076",1e+05,2,0.968321,2,2.40336,5.81319,NA,7475.41,1609.58,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10101",100,1,"Y","pop6",10101
"1077",1e+05,3,1.31668,3,2.40559,5.78362,NA,4859,1578.92,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10102",100,1,"Y","pop6",10102
"1078",1e+05,2,0.959646,2,2.41239,5.85312,NA,6193.45,1597.58,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10103",100,1,"Y","pop6",10103
"1079",1e+05,2,0.971878,2,2.3993,5.7952,NA,3918.33,1614.24,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10104",100,1,"Y","pop6",10104
"1080",1e+05,3,1.27015,3,2.40973,5.80943,NA,5166.04,1604.87,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10105",100,1,"Y","pop6",10105
"1081",1e+05,3,1.14964,3,2.39099,5.745,NA,4488.38,1610.4,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10106",100,1,"Y","pop6",10106
"1082",1e+05,2,0.973857,2,2.39692,5.78469,NA,4095.62,1605.91,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10107",100,1,"Y","pop6",10107
"1083",1e+05,2,0.955168,2,2.41665,5.872,NA,5014.04,1593.73,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10108",100,1,"Y","pop6",10108
"1084",1e+05,3,1.24702,3,2.40708,5.80181,NA,7338.43,1599.45,0,0,"1_patches_30_cells_100_killed_ecology-pop6_10109",100,1,"Y","pop6",10109
"1085",1e+05,2,0.86505,2,2.91173,8.28718,NA,92480.6,1299.29,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10120",100,1,"Y","pop7",10120
"1086",1e+05,2,0.872383,2,2.91103,8.29286,NA,75576.1,1282.93,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10121",100,1,"Y","pop7",10121
"1087",1e+05,2,0.861382,3,2.90982,8.2844,NA,88043.4,1298.46,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10122",100,1,"Y","pop7",10122
"1088",1e+05,2,0.888078,2,2.90944,8.30564,NA,67404.7,1306.16,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10123",100,1,"Y","pop7",10123
"1089",1e+05,2,0.870155,2,2.91125,8.29111,NA,63504.2,1305.09,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10124",100,1,"Y","pop7",10124
"1090",1e+05,2,0.893245,2,2.90889,8.31006,NA,47176,1301.85,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10125",100,1,"Y","pop7",10125
"1091",1e+05,2,0.929561,2,2.79445,7.69008,NA,82240.5,1278.41,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10126",100,1,"Y","pop7",10126
"1092",1e+05,2,0.924916,2,2.90517,8.3401,NA,61870.9,1301.11,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10127",100,1,"Y","pop7",10127
"1093",1e+05,2,0.865235,2,2.91172,8.28732,NA,81741.1,1315.01,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10128",100,1,"Y","pop7",10128
"1094",1e+05,2,0.822899,2,2.91542,8.25747,NA,60413.4,1300.2,0,0,"1_patches_30_cells_100_killed_ecology-pop7_10129",100,1,"Y","pop7",10129
"1095",1e+05,3,1.4882,3,2.66821,6.6796,NA,3.64888,3803.78,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10140",100,1,"Y","pop8",10140
"1096",1e+05,3,1.55534,3,2.6664,6.66013,NA,3.5034,3882.27,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10141",100,1,"Y","pop8",10141
"1097",1e+05,3,1.47427,3,2.67088,6.63154,NA,2.80978,3919.14,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10142",100,1,"Y","pop8",10142
"1098",1e+05,3,1.51543,3,2.66586,6.66667,NA,4.61738,3793.99,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10143",100,1,"Y","pop8",10143
"1099",1e+05,3,1.48109,3,2.66564,6.66422,NA,3.75384,3813.04,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10144",100,1,"Y","pop8",10144
"1100",1e+05,3,1.49217,3,2.67022,6.69165,NA,3.65544,3823.1,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10145",100,1,"Y","pop8",10145
"1101",1e+05,3,1.47775,3,2.66914,6.68218,NA,2.96226,3808.95,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10146",100,1,"Y","pop8",10146
"1102",1e+05,3,1.53145,3,2.67069,6.68311,NA,2.82481,3923.95,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10147",100,1,"Y","pop8",10147
"1103",1e+05,3,1.51061,3,2.67156,6.68684,NA,2.95323,3925.05,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10148",100,1,"Y","pop8",10148
"1104",1e+05,3,1.49064,3,2.66929,6.68609,NA,3.95068,3816.51,0,0,"1_patches_30_cells_100_killed_ecology-pop8_10149",100,1,"Y","pop8",10149
"1105",1e+05,7,1.51942,39,1.62379,4.33295,NA,9.65189e+30,309.034,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10160",100,1,"Y","pop9",10160
"1106",1e+05,9,1.67368,45,1.26685,3.39798,NA,6.31111e+29,342.013,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10161",100,1,"Y","pop9",10161
"1107",1e+05,2,0.0225946,2,2.9934,7.9824,NA,1.0758e+29,502.664,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10162",100,1,"Y","pop9",10162
"1108",1e+05,1,0,1,3,8,NA,4.30789e+29,502.879,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10163",100,1,"Y","pop9",10163
"1110",1e+05,1,0,1,3,8,NA,2.08389e+30,539.263,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10164",100,1,"Y","pop9",10164
"1112",1e+05,2,0.0127285,2,2.9966,7.99093,NA,4.71279e+30,554.612,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10165_bak",100,1,"Y","pop9",NA
"1113",1e+05,1,0,1,3,8,NA,3.46915e+29,565.569,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10166",100,1,"Y","pop9",10166
"1114",1e+05,3,0.0250594,3,2.99644,7.98998,NA,9.02364e+29,723.981,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10167",100,1,"Y","pop9",10167
"1115",1e+05,2,0.0123864,2,2.99983,8,NA,3.65713e+29,621.547,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10168",100,1,"Y","pop9",10168
"1116",1e+05,2,0.0126163,2,2.99663,7.99102,NA,3.22911e+29,510.764,0,0,"1_patches_30_cells_100_killed_ecology-pop9_10169",100,1,"Y","pop9",10169
"1233",1e+05,2,0.849606,2,2.72424,6.89697,NA,81.331,3038.62,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10380",200,1,"Y","pop10",10380
"1234",1e+05,2,0.917958,2,2.667,6.66802,NA,73.6096,3021.08,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10381",200,1,"Y","pop10",10381
"1235",1e+05,2,0.828849,2,2.7386,6.95441,NA,118.476,2949.59,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10382",200,1,"Y","pop10",10382
"1236",1e+05,2,0.874507,2,2.70547,6.82186,NA,116.258,3028.27,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10383",200,1,"Y","pop10",10383
"1237",1e+05,2,0.899803,2,2.68416,6.73663,NA,87.8494,3022.03,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10384",200,1,"Y","pop10",10384
"1238",1e+05,2,0.829246,2,2.73834,6.95335,NA,96.09,3034.47,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10385",200,1,"Y","pop10",10385
"1239",1e+05,2,0.851096,2,2.72317,6.89268,NA,93.7971,3022.52,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10386",200,1,"Y","pop10",10386
"1240",1e+05,2,0.866597,2,2.71164,6.84655,NA,87.1738,3053.03,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10387",200,1,"Y","pop10",10387
"1241",1e+05,2,0.851311,2,2.72301,6.89206,NA,112.622,3018.73,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10388",200,1,"Y","pop10",10388
"1242",1e+05,2,0.879569,2,2.7014,6.80561,NA,86.5175,3041.84,0,0,"1_patches_30_cells_200_killed_ecology-pop10_10389",200,1,"Y","pop10",10389
"1245",1e+05,2,0.996447,2,2.66836,6.46492,NA,184583,1625.82,0,0,"1_patches_30_cells_200_killed_ecology-pop1_10201_bak",200,1,"Y","pop1",NA
"1246",1e+05,1,0,1,2.58496,6,NA,90708.6,1186.2,0,0,"1_patches_30_cells_200_killed_ecology-pop1_10202",200,1,"Y","pop1",10202
"1248",1e+05,2,0.991638,2,2.665,6.44622,NA,123235,1580.05,0,0,"1_patches_30_cells_200_killed_ecology-pop1_10203_bak",200,1,"Y","pop1",NA
"1249",1e+05,2,0.988676,2,2.66343,6.43743,NA,199687,1659.77,0,0,"1_patches_30_cells_200_killed_ecology-pop1_10204",200,1,"Y","pop1",10204
"1250",1e+05,1,0,1,2.58496,6,NA,102450,1138.12,0,0,"1_patches_30_cells_200_killed_ecology-pop1_10205",200,1,"Y","pop1",10205
"1254",1e+05,1,0,1,2.58496,6,NA,637797,1024.94,0,0,"1_patches_30_cells_200_killed_ecology-pop1_10208",200,1,"Y","pop1",10208
"1257",1e+05,3,1.17545,3,2.63834,6.39248,NA,67729.5,1852.17,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10220",200,1,"Y","pop2",10220
"1259",1e+05,2,0.971442,2,2.77243,7,NA,196403,1391.67,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10221_bak",200,1,"Y","pop2",NA
"1260",1e+05,2,0.991814,2,2.77868,7,NA,219754,1409.86,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10222",200,1,"Y","pop2",10222
"1262",1e+05,3,1.55386,3,2.70073,6.60358,NA,427806,1711.64,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10223_bak",200,1,"Y","pop2",NA
"1263",1e+05,2,0.995835,2,2.77898,7,NA,118471,1440.19,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10224",200,1,"Y","pop2",10224
"1264",1e+05,3,1.38791,3,2.65776,6.46583,NA,82700.4,1746.06,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10225",200,1,"Y","pop2",10225
"1265",1e+05,2,0.99259,2,2.77381,7,NA,144051,1446.35,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10226",200,1,"Y","pop2",10226
"1268",1e+05,3,1.4445,3,2.63546,6.38494,NA,109346,1773.19,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10228_bak",200,1,"Y","pop2",NA
"1269",1e+05,4,1.75467,4,2.63511,6.39726,NA,59218.4,1798.58,0,0,"1_patches_30_cells_200_killed_ecology-pop2_10229",200,1,"Y","pop2",10229
"1270",1e+05,1,0,1,2.80735,7,NA,17939000,923.592,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10240",200,1,"Y","pop3",10240
"1271",1e+05,1,0,1,2.80642,7,NA,21600700,880.682,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10241",200,1,"Y","pop3",10241
"1272",1e+05,1,0,1,2.80735,7,NA,12860600,919.881,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10242",200,1,"Y","pop3",10242
"1273",1e+05,1,0,1,2.80735,7,NA,20427300,986.59,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10243",200,1,"Y","pop3",10243
"1274",1e+05,1,0,1,2.80735,7,NA,16868900,980.304,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10244",200,1,"Y","pop3",10244
"1275",1e+05,1,0,1,2.80642,7,NA,20996900,849.286,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10245",200,1,"Y","pop3",10245
"1276",1e+05,1,0,2,2.8072,7,NA,15181200,982.32,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10246",200,1,"Y","pop3",10246
"1277",1e+05,1,0,1,2.80735,7,NA,42354400,1021.47,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10247",200,1,"Y","pop3",10247
"1278",1e+05,1,0,2,2.80686,7,NA,11734400,1021.8,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10248",200,1,"Y","pop3",10248
"1279",1e+05,1,0,1,2.80735,7,NA,20559500,921.694,0,0,"1_patches_30_cells_200_killed_ecology-pop3_10249",200,1,"Y","pop3",10249
"1280",1e+05,3,1.57391,3,2.741,6.70163,NA,44.108,2873.32,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10260",200,1,"Y","pop4",10260
"1281",1e+05,3,1.57947,3,2.73036,6.65381,NA,48.8703,2882.6,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10261",200,1,"Y","pop4",10261
"1282",1e+05,3,1.57861,3,2.73104,6.65685,NA,40.5886,2900.75,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10262",200,1,"Y","pop4",10262
"1283",1e+05,3,1.5688,3,2.73538,6.67638,NA,67.7144,2875.12,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10263",200,1,"Y","pop4",10263
"1284",1e+05,3,1.57506,3,2.73841,6.69,NA,50.571,2853.89,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10264",200,1,"Y","pop4",10264
"1285",1e+05,3,1.56395,3,2.74417,6.71589,NA,54.5676,2870.97,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10265",200,1,"Y","pop4",10265
"1286",1e+05,3,1.56955,3,2.7447,6.71827,NA,46.7785,2887.48,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10266",200,1,"Y","pop4",10266
"1287",1e+05,3,1.57581,3,2.72968,6.65071,NA,48.196,2846.65,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10267",200,1,"Y","pop4",10267
"1288",1e+05,3,1.58243,3,2.72773,6.64198,NA,56.2683,2881.84,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10268",200,1,"Y","pop4",10268
"1289",1e+05,3,1.58466,3,2.73406,6.67043,NA,59.998,2846.61,0,0,"1_patches_30_cells_200_killed_ecology-pop4_10269",200,1,"Y","pop4",10269
"1290",1e+05,4,1.67544,5,2.74229,6.72343,NA,787.381,2064.22,0,0,"1_patches_30_cells_200_killed_ecology-pop5_10280",200,1,"Y","pop5",10280
"1291",1e+05,4,1.71794,5,2.73145,6.67853,NA,829.992,2094.53,0,0,"1_patches_30_cells_200_killed_ecology-pop5_10281",200,1,"Y","pop5",10281
